,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,code_postal,prixm2
11972,15/12/2021,250000,Appartement,19,1,2.350313,48.859534,4,13157.894736842105
11984,29/11/2021,324150,Appartement,17,1,2.360086,48.855857,4,19067.647058823528
11987,17/12/2021,740000,Appartement,49,3,2.362493,48.855939,4,15102.040816326531
11991,31/08/2021,610500,Appartement,51,2,2.354004,48.858501,4,11970.588235294117
12026,10/12/2021,570000,Appartement,46,2,2.362477,48.855689,4,12391.304347826086
12036,09/12/2021,142000,Appartement,11,1,2.362045,48.855304,4,12909.09090909091
12072,29/11/2021,494000,Appartement,35,2,2.351308,48.85385,4,14114.285714285714
12110,10/12/2021,267600,Appartement,18,2,2.350203,48.854344,4,14866.666666666666
12185,03/12/2021,893000,Appartement,64,3,2.364563,48.848333,4,13953.125
12222,21/12/2021,410450,Appartement,30,1,2.355854,48.85198,4,13681.666666666666
12275,14/12/2021,371950,Appartement,25,1,2.368044,48.855274,4,14878.0
12294,10/12/2021,838000,Appartement,108,6,2.358697,48.854065,4,7759.259259259259
12328,14/12/2021,951650,Appartement,65,4,2.35687,48.857796,4,14640.76923076923
12344,10/12/2021,1609900,Appartement,120,5,2.365808,48.848438,4,13415.833333333334
12347,23/12/2021,244000,Appartement,16,1,2.366976,48.854514,4,15250.0
12375,20/12/2021,1160000,Appartement,139,4,2.364505,48.847869,4,8345.323741007194
12395,09/12/2021,1690000,Appartement,164,5,2.358259,48.857885,4,10304.878048780487
12425,20/12/2021,1774200,Appartement,108,6,2.354338,48.857908,4,16427.777777777777
12458,07/12/2021,443000,Appartement,38,2,2.368303,48.855011,4,11657.894736842105
12534,14/12/2021,670000,Appartement,60,2,2.355213,48.852553,4,11166.666666666666
12540,16/12/2021,585000,Appartement,30,1,2.363099,48.852157,4,19500.0
12574,23/12/2021,1575000,Appartement,146,5,2.350897,48.854572,4,10787.671232876712
12600,28/12/2021,550000,Appartement,48,2,2.354004,48.858501,4,11458.333333333334
12606,23/12/2021,428310,Appartement,45,2,2.364229,48.854374,4,9518.0
12611,23/12/2021,1000000,Appartement,75,3,2.367677,48.855784,4,13333.333333333334
12619,06/12/2021,190400,Appartement,23,2,2.351696,48.8537,4,8278.260869565218
12627,22/12/2021,435000,Appartement,40,2,2.354007,48.860823,4,10875.0
12660,20/12/2021,409600,Appartement,30,1,2.366761,48.853227,4,13653.333333333334
12688,23/12/2021,490000,Appartement,38,2,2.359749,48.857266,4,12894.736842105263
12706,17/12/2021,1360000,Appartement,99,3,2.358996,48.857609,4,13737.373737373737
12713,17/12/2021,525000,Appartement,48,3,2.361191,48.856412,4,10937.5
12873,23/12/2021,335250,Appartement,35,1,2.351122,48.857385,4,9578.57142857143
12922,31/12/2021,309058,Appartement,28,2,2.366593,48.853968,4,11037.785714285714
12927,22/12/2021,1266660,Appartement,102,5,2.364563,48.848333,4,12418.235294117647
12939,24/12/2021,617956,Appartement,47,2,2.367665,48.852496,4,13148.0
12950,27/12/2021,1240000,Appartement,64,4,2.357938,48.856865,4,19375.0
12966,30/12/2021,618302,Appartement,42,3,2.368312,48.854935,4,14721.47619047619
12997,29/12/2021,780000,Appartement,67,3,2.367016,48.852867,4,11641.791044776119
13043,17/12/2021,519231,Appartement,45,2,2.356741,48.857569,4,11538.466666666667
32040,08/01/2021,1208300,Appartement,80,3,2.352976,48.858289,4,15103.75
32042,06/01/2021,770000,Appartement,60,3,2.351122,48.857385,4,12833.333333333334
32045,05/01/2021,315000,Appartement,23,1,2.35507,48.856985,4,13695.652173913044
32047,12/01/2021,1350000,Appartement,100,5,2.364862,48.85459,4,13500.0
32048,05/01/2021,400000,Appartement,39,1,2.351147,48.858227,4,10256.410256410256
32050,14/01/2021,542000,Appartement,43,2,2.365424,48.854789,4,12604.651162790698
32053,12/01/2021,453000,Appartement,40,2,2.354841,48.857097,4,11325.0
32059,21/01/2021,534760,Appartement,58,2,2.350761,48.858079,4,9220.0
32060,22/01/2021,569000,Appartement,46,2,2.358075,48.856482,4,12369.565217391304
32063,15/01/2021,1100000,Appartement,90,4,2.350126,48.858121,4,12222.222222222223
32064,04/01/2021,1150610,Appartement,75,3,2.366593,48.853968,4,15341.466666666667
32066,05/01/2021,592400,Appartement,42,2,2.364988,48.849888,4,14104.761904761905
32067,08/01/2021,818200,Appartement,60,2,2.356379,48.860046,4,13636.666666666666
32069,20/01/2021,745000,Appartement,67,3,2.364182,48.854596,4,11119.402985074626
32070,15/01/2021,710000,Appartement,50,3,2.360161,48.854965,4,14200.0
32071,18/01/2021,473000,Appartement,40,2,2.358712,48.856351,4,11825.0
32074,12/01/2021,970000,Appartement,90,5,2.367677,48.855784,4,10777.777777777777
32076,25/01/2021,395000,Appartement,23,1,2.359194,48.851365,4,17173.91304347826
32079,05/01/2021,1835392,Appartement,120,5,2.367555,48.854861,4,15294.933333333332
32080,27/01/2021,611410,Appartement,43,2,2.356304,48.857941,4,14218.837209302326
32085,01/02/2021,470600,Appartement,28,2,2.35855,48.857356,4,16807.14285714286
32086,21/01/2021,165000,Appartement,19,1,2.363205,48.855182,4,8684.21052631579
32093,13/01/2021,950000,Appartement,95,3,2.355669,48.857062,4,10000.0
32094,29/01/2021,592000,Appartement,50,2,2.360473,48.855702,4,11840.0
32099,02/02/2021,610000,Appartement,39,2,2.356061,48.859737,4,15641.02564102564
32101,29/01/2021,301350,Appartement,19,1,2.354742,48.852716,4,15860.526315789473
32103,25/01/2021,1060000,Appartement,81,2,2.357211,48.85103,4,13086.41975308642
32108,04/02/2021,585000,Appartement,47,2,2.362646,48.852583,4,12446.808510638299
32110,29/01/2021,230000,Appartement,14,1,2.360006,48.856598,4,16428.571428571428
32111,10/02/2021,215000,Appartement,15,1,2.3647,48.848037,4,14333.333333333334
32112,11/02/2021,250800,Appartement,23,1,2.354245,48.859967,4,10904.347826086956
32115,02/02/2021,190600,Appartement,15,1,2.3656,48.852542,4,12706.666666666666
32118,25/01/2021,1820000,Appartement,218,6,2.359738,48.855047,4,8348.62385321101
32119,29/01/2021,826150,Appartement,60,3,2.362467,48.853924,4,13769.166666666666
32123,28/01/2021,660000,Appartement,40,2,2.358227,48.850957,4,16500.0
32124,12/02/2021,940000,Appartement,77,4,2.358894,48.856301,4,12207.792207792209
32125,26/01/2021,306000,Appartement,16,1,2.357984,48.851463,4,19125.0
32126,12/02/2021,335000,Appartement,26,1,2.363283,48.852333,4,12884.615384615385
32130,18/02/2021,1120000,Appartement,70,4,2.358147,48.857125,4,16000.0
32131,05/02/2021,449000,Appartement,39,2,2.362155,48.852977,4,11512.820512820514
32133,04/02/2021,350155,Appartement,25,1,2.362883,48.855063,4,14006.2
32134,29/01/2021,150000,Appartement,20,1,2.355685,48.858576,4,7500.0
32137,05/02/2021,1175880,Appartement,89,4,2.364563,48.848333,4,13212.134831460675
32140,05/02/2021,738000,Appartement,74,3,2.349768,48.860297,4,9972.972972972973
32142,19/02/2021,435800,Appartement,45,2,2.358674,48.851355,4,9684.444444444445
32143,25/02/2021,210000,Appartement,30,1,2.359181,48.856659,4,7000.0
32144,01/03/2021,1935310,Appartement,104,4,2.364563,48.848333,4,18608.75
32148,15/02/2021,280000,Appartement,21,1,2.349688,48.857422,4,13333.333333333334
32153,01/03/2021,1400000,Appartement,110,4,2.357511,48.857066,4,12727.272727272728
32158,03/03/2021,985000,Appartement,55,3,2.35377,48.852641,4,17909.090909090908
32161,26/02/2021,549500,Appartement,39,2,2.357011,48.858784,4,14089.74358974359
32162,26/02/2021,349300,Appartement,23,1,2.364451,48.856055,4,15186.95652173913
32163,23/02/2021,1345000,Appartement,115,1,2.361746,48.850666,4,11695.652173913044
32164,26/02/2021,645000,Appartement,38,2,2.359568,48.857376,4,16973.684210526317
32166,17/02/2021,574450,Appartement,40,2,2.350452,48.854703,4,14361.25
32169,24/02/2021,919200,Appartement,66,3,2.364826,48.854267,4,13927.272727272728
32171,09/03/2021,690000,Appartement,45,2,2.361386,48.85242,4,15333.333333333334
32172,10/03/2021,960000,Appartement,57,2,2.350473,48.858555,4,16842.105263157893
32175,26/02/2021,565000,Appartement,35,2,2.359389,48.856075,4,16142.857142857143
32176,25/02/2021,320000,Appartement,37,2,2.356446,48.857196,4,8648.648648648648
32179,03/03/2021,990000,Appartement,80,4,2.35977,48.855708,4,12375.0
32190,03/03/2021,726750,Appartement,50,3,2.354439,48.859517,4,14535.0
32194,03/03/2021,365000,Appartement,23,1,2.358248,48.857794,4,15869.565217391304
32196,02/03/2021,1420000,Appartement,109,4,2.349688,48.857422,4,13027.522935779816
32202,18/03/2021,1850000,Appartement,149,4,2.358674,48.851355,4,12416.107382550335
32203,03/03/2021,563620,Appartement,33,1,2.366987,48.854745,4,17079.39393939394
32207,12/03/2021,383000,Appartement,30,2,2.367712,48.8542,4,12766.666666666666
13897,28/04/2021,250000,Appartement,17,1,2.34105,48.842343,5,14705.882352941177
13891,21/05/2021,925000,Appartement,74,4,2.345231,48.85326,5,12500.0
13284,03/02/2021,413000,Appartement,27,1,2.346316,48.845111,5,15296.296296296296
17953,03/08/2021,1253400,Appartement,102,4,2.348179,48.848958,5,12288.235294117647
23094,16/12/2021,692000,Appartement,56,3,2.345351,48.837936,5,12357.142857142857
15168,25/06/2021,1974900,Appartement,156,5,2.352255,48.841204,5,12659.615384615385
13581,30/03/2021,500000,Appartement,45,2,2.349467,48.845423,5,11111.111111111111
13245,22/01/2021,860000,Appartement,64,3,2.348802,48.848765,5,13437.5
14022,21/05/2021,817550,Appartement,60,2,2.342187,48.845483,5,13625.833333333334
13359,29/01/2021,2896050,Appartement,152,5,2.348199,48.851878,5,19052.96052631579
21760,02/11/2021,725000,Appartement,44,3,2.349713,48.837577,5,16477.272727272728
13746,29/04/2021,700000,Appartement,58,3,2.345964,48.838933,5,12068.965517241379
22785,30/11/2021,640000,Appartement,55,3,2.351353,48.841794,5,11636.363636363636
17888,03/08/2021,440000,Appartement,43,2,2.35524,48.844369,5,10232.558139534884
22612,30/11/2021,315300,Appartement,27,2,2.349371,48.838739,5,11677.777777777777
13597,23/03/2021,125000,Appartement,12,1,2.350461,48.840968,5,10416.666666666666
22221,09/11/2021,1350000,Appartement,94,5,2.352902,48.842826,5,14361.702127659575
13958,20/05/2021,332000,Appartement,23,1,2.349999,48.844082,5,14434.782608695652
18437,24/08/2021,560000,Appartement,74,1,2.349585,48.845303,5,7567.5675675675675
16866,30/07/2021,205500,Appartement,16,1,2.345998,48.839016,5,12843.75
13266,09/02/2021,300000,Appartement,23,1,2.344142,48.85159,5,13043.478260869566
17113,30/07/2021,700000,Appartement,48,3,2.345521,48.839232,5,14583.333333333334
13210,06/01/2021,517000,Appartement,40,2,2.349303,48.850721,5,12925.0
17040,27/07/2021,437650,Appartement,31,1,2.346268,48.848238,5,14117.741935483871
13647,14/04/2021,416000,Appartement,38,2,2.338896,48.83969,5,10947.368421052632
21478,14/10/2021,280000,Appartement,18,1,2.350105,48.840734,5,15555.555555555555
15190,24/06/2021,230000,Appartement,17,1,2.347333,48.85129,5,13529.411764705883
23948,21/12/2021,1687000,Appartement,112,5,2.359835,48.841775,5,15062.5
13768,30/04/2021,680000,Appartement,55,2,2.347359,48.849108,5,12363.636363636364
19363,10/09/2021,1060000,Appartement,80,3,2.341911,48.84603,5,13250.0
13484,22/02/2021,300000,Appartement,30,2,2.349239,48.84878,5,10000.0
24185,22/12/2021,676000,Appartement,68,3,2.352076,48.847939,5,9941.176470588236
15803,19/07/2021,970000,Appartement,53,3,2.354316,48.849007,5,18301.88679245283
13227,21/01/2021,413000,Appartement,36,2,2.360792,48.840119,5,11472.222222222223
17272,30/07/2021,174000,Appartement,16,1,2.348193,48.848011,5,10875.0
13802,27/04/2021,720000,Appartement,61,3,2.345964,48.838933,5,11803.27868852459
21711,22/10/2021,357000,Appartement,26,1,2.349171,48.850248,5,13730.76923076923
22916,09/12/2021,909930,Appartement,65,3,2.343074,48.844955,5,13998.923076923076
13942,04/05/2021,240000,Appartement,25,2,2.35214,48.846631,5,9600.0
13588,19/03/2021,435000,Appartement,39,3,2.357016,48.83938,5,11153.846153846154
18442,02/09/2021,830000,Appartement,60,2,2.338847,48.842447,5,13833.333333333334
22422,25/11/2021,280000,Appartement,30,2,2.347863,48.847074,5,9333.333333333334
20947,12/10/2021,590000,Appartement,40,3,2.352134,48.841063,5,14750.0
17511,26/07/2021,720000,Appartement,61,3,2.353021,48.848605,5,11803.27868852459
23067,15/12/2021,387250,Appartement,24,1,2.356329,48.838856,5,16135.416666666666
16635,16/07/2021,699803,Appartement,47,2,2.348633,48.846997,5,14889.425531914894
13204,21/01/2021,645200,Appartement,49,2,2.355189,48.8457,5,13167.34693877551
16238,09/07/2021,904400,Appartement,73,4,2.348708,48.838938,5,12389.04109589041
22175,10/11/2021,520000,Appartement,44,2,2.341613,48.847952,5,11818.181818181818
22512,25/11/2021,220112,Appartement,16,1,2.347476,48.83807,5,13757.0
17312,28/06/2021,400000,Appartement,27,1,2.352628,48.839919,5,14814.814814814816
14821,27/04/2021,2235000,Maison,180,4,2.345336,48.84998,5,12416.666666666666
14034,18/05/2021,650000,Appartement,60,3,2.347743,48.844285,5,10833.333333333334
13539,18/03/2021,385000,Appartement,30,2,2.339095,48.841266,5,12833.333333333334
15167,24/06/2021,205000,Appartement,16,1,2.34936,48.842727,5,12812.5
13955,10/05/2021,227000,Appartement,15,1,2.349512,48.837359,5,15133.333333333334
22204,09/07/2021,680000,Appartement,53,2,2.352439,48.841463,5,12830.188679245282
13319,04/02/2021,987000,Appartement,77,3,2.349585,48.845303,5,12818.181818181818
24331,29/12/2021,680000,Appartement,70,2,2.349273,48.843778,5,9714.285714285714
18377,02/09/2021,465000,Appartement,40,2,2.34708,48.851077,5,11625.0
17183,28/07/2021,550000,Appartement,60,3,2.340202,48.839123,5,9166.666666666666
13863,21/05/2021,1889200,Appartement,147,3,2.345788,48.850406,5,12851.700680272108
18216,31/08/2021,240210,Appartement,21,1,2.352066,48.837565,5,11438.57142857143
13592,10/03/2021,620000,Appartement,46,2,2.350221,48.837514,5,13478.260869565218
15498,29/06/2021,165000,Appartement,10,1,2.34611,48.837832,5,16500.0
23519,22/12/2021,336000,Appartement,23,2,2.352699,48.844139,5,14608.695652173914
23996,22/12/2021,183720,Appartement,18,1,2.362032,48.84104,5,10206.666666666666
13331,16/02/2021,501000,Appartement,30,1,2.345266,48.845303,5,16700.0
15677,29/06/2021,1240000,Appartement,90,4,2.351842,48.844812,5,13777.777777777777
18382,08/09/2021,201000,Appartement,20,1,2.350497,48.837855,5,10050.0
13316,15/02/2021,1640000,Appartement,130,6,2.338051,48.841444,5,12615.384615384615
13934,11/05/2021,590338,Appartement,52,1,2.340867,48.841429,5,11352.653846153846
21320,22/10/2021,485000,Appartement,43,2,2.355906,48.839686,5,11279.06976744186
13652,30/03/2021,542485,Appartement,36,2,2.345581,48.839337,5,15069.027777777777
20271,11/10/2021,440000,Appartement,28,1,2.34522,48.852686,5,15714.285714285714
13617,02/04/2021,954100,Appartement,69,2,2.353757,48.849926,5,13827.536231884058
19196,13/09/2021,640000,Appartement,51,3,2.35519,48.845333,5,12549.019607843138
23475,13/12/2021,510000,Appartement,37,2,2.350996,48.848119,5,13783.783783783783
13410,01/03/2021,770526,Appartement,58,3,2.352883,48.841775,5,13284.931034482759
13883,19/05/2021,378000,Appartement,31,2,2.353462,48.85,5,12193.548387096775
24192,15/12/2021,850000,Appartement,73,3,2.338753,48.840653,5,11643.835616438357
13748,19/04/2021,1640000,Appartement,122,5,2.345284,48.845424,5,13442.622950819672
24216,29/12/2021,565000,Appartement,50,2,2.353947,48.843895,5,11300.0
17133,20/07/2021,1820000,Appartement,120,4,2.343256,48.844918,5,15166.666666666666
14163,01/06/2021,788000,Appartement,50,2,2.355332,48.845392,5,15760.0
13256,09/02/2021,300000,Appartement,21,2,2.348414,48.842672,5,14285.714285714286
24174,20/12/2021,224000,Appartement,28,2,2.35199,48.844417,5,8000.0
17624,30/07/2021,205000,Appartement,18,2,2.351289,48.846029,5,11388.888888888889
18465,01/09/2021,2075000,Appartement,130,4,2.353325,48.843867,5,15961.538461538461
16572,07/07/2021,2003000,Appartement,130,5,2.362593,48.842209,5,15407.692307692309
20434,15/10/2021,405000,Appartement,33,2,2.350629,48.842467,5,12272.727272727272
16593,05/07/2021,655000,Appartement,47,3,2.346828,48.851571,5,13936.170212765957
19230,10/09/2021,845000,Appartement,60,3,2.353499,48.848739,5,14083.333333333334
18319,03/09/2021,910000,Appartement,72,5,2.355076,48.841284,5,12638.888888888889
18440,26/08/2021,319855,Appartement,26,1,2.350435,48.841357,5,12302.115384615385
24155,23/12/2021,200000,Appartement,18,1,2.351691,48.837916,5,11111.111111111111
17035,30/07/2021,319000,Appartement,40,2,2.349227,48.84893,5,7975.0
13700,15/04/2021,364000,Appartement,36,2,2.346378,48.838291,5,10111.111111111111
13849,12/05/2021,375000,Appartement,42,2,2.34105,48.842343,5,8928.57142857143
13631,06/04/2021,695000,Appartement,55,2,2.339711,48.841675,5,12636.363636363636
19113,03/09/2021,220000,Appartement,22,1,2.348023,48.848266,5,10000.0
18318,07/09/2021,509979,Appartement,55,2,2.351755,48.843753,5,9272.345454545455
20419,23/09/2021,220000,Appartement,16,1,2.351048,48.838783,5,13750.0
17562,02/08/2021,505400,Appartement,41,2,2.355925,48.839315,5,12326.829268292682
20606,29/09/2021,208640,Appartement,16,1,2.356384,48.841131,5,13040.0
14677,10/06/2021,647850,Appartement,49,2,2.351745,48.841913,5,13221.42857142857
20034,24/09/2021,265000,Appartement,21,1,2.345115,48.852663,5,12619.047619047618
15573,08/07/2021,650289,Appartement,55,2,2.345424,48.839061,5,11823.436363636363
24282,30/12/2021,465500,Appartement,35,2,2.351289,48.846029,5,13300.0
13540,11/03/2021,355000,Appartement,28,2,2.351749,48.841773,5,12678.57142857143
13991,28/05/2021,805825,Appartement,72,3,2.345422,48.851075,5,11192.013888888889
19797,27/09/2021,370610,Appartement,27,1,2.348399,48.843065,5,13726.296296296296
13297,05/02/2021,380000,Appartement,30,1,2.356842,48.841093,5,12666.666666666666
13922,17/05/2021,357170,Appartement,22,2,2.350923,48.850897,5,16235.0
24207,29/12/2021,560000,Appartement,35,2,2.349999,48.844082,5,16000.0
22108,16/11/2021,370000,Appartement,35,2,2.351362,48.840682,5,10571.42857142857
23501,20/12/2021,199000,Appartement,13,1,2.348991,48.844324,5,15307.692307692309
14286,15/06/2021,199000,Appartement,16,1,2.353457,48.842,5,12437.5
14130,11/06/2021,302000,Appartement,18,2,2.338896,48.83969,5,16777.777777777777
13809,12/04/2021,1650500,Appartement,143,5,2.344403,48.852441,5,11541.958041958042
13375,17/02/2021,360000,Appartement,31,2,2.345067,48.85297,5,11612.90322580645
13762,12/04/2021,1464000,Appartement,98,4,2.34172,48.845988,5,14938.775510204081
23774,17/12/2021,890000,Appartement,77,4,2.347395,48.839538,5,11558.441558441558
18044,24/08/2021,2050000,Appartement,147,6,2.345669,48.850532,5,13945.578231292517
13141,06/01/2021,370000,Appartement,29,2,2.349384,48.844952,5,12758.620689655172
13595,26/03/2021,1045000,Appartement,75,3,2.338673,48.841366,5,13933.333333333334
17897,03/08/2021,781700,Appartement,55,3,2.347841,48.838238,5,14212.727272727272
16437,15/07/2021,265000,Appartement,21,1,2.353052,48.850258,5,12619.047619047618
20626,29/09/2021,480000,Appartement,35,2,2.344043,48.845197,5,13714.285714285714
22939,08/12/2021,610000,Appartement,55,3,2.347594,48.838157,5,11090.90909090909
22270,16/11/2021,437500,Appartement,30,2,2.3462,48.852707,5,14583.333333333334
17539,06/08/2021,1980000,Appartement,116,5,2.344629,48.844609,5,17068.96551724138
21912,09/11/2021,650000,Appartement,50,2,2.351345,48.838254,5,13000.0
23606,17/12/2021,450800,Appartement,33,2,2.35349,48.8488,5,13660.60606060606
20903,30/09/2021,223000,Appartement,16,1,2.353796,48.842554,5,13937.5
13637,01/04/2021,705000,Appartement,47,2,2.348338,48.844065,5,15000.0
13614,12/03/2021,483360,Appartement,38,2,2.352427,48.842003,5,12720.0
